name of device,constant throughout,almost constant throughout,,,Ignore these,,,,,
name,bs_timestamp,rs_timestamp,seq_number,stored,accelx,accely,accelz,breathing_signal,breathing_rate,activity
F9:83:35:56:D1:CD,2.02E+13,-104,4,0,1.503174,-0.178467,0.380371,NaN,17.045454,28.613241
F9:83:35:56:D1:CD,2.02E+13,-104,5,0,1.351807,0.25293,0.18042,NaN,17.045454,28.613241
F9:83:35:56:D1:CD,2.02E+13,-104,6,0,1.557617,-0.041504,-0.226318,NaN,17.045454,28.613241
F9:83:35:56:D1:CD,2.02E+13,-104,7,0,1.157959,-0.301758,0.04126,NaN,17.045454,28.613241
F9:83:35:56:D1:CD,2.02E+13,-104,8,0,0.422852,0.17749,0.14502,NaN,17.045454,28.613241
F9:83:35:56:D1:CD,2.02E+13,-104,9,0,0.214844,0.053711,-0.025879,NaN,17.045454,28.613241
F9:83:35:56:D1:CD,2.02E+13,-104,10,0,1.171875,0.262939,0.136963,NaN,17.045454,28.613241
F9:83:35:56:D1:CD,2.02E+13,-104,11,0,1.348633,0.294189,0.373535,NaN,17.045454,28.613241
F9:83:35:56:D1:CD,2.02E+13,-104,12,0,1.474365,-0.044678,-0.119629,NaN,17.045454,28.613241
F9:83:35:56:D1:CD,2.02E+13,-104,13,0,1.003418,-0.952637,0.237793,NaN,17.045454,28.613241
F9:83:35:56:D1:CD,2.02E+13,-104,14,0,0.951416,0.512695,-0.108643,NaN,17.045454,28.613241
F9:83:35:56:D1:CD,2.02E+13,-104,15,0,0.177734,0.223633,0.002441,NaN,17.045454,28.613241
F9:83:35:56:D1:CD,2.02E+13,-104,16,0,0.51709,-0.147217,0.1875,NaN,17.045454,28.613241
F9:83:35:56:D1:CD,2.02E+13,-104,17,0,1.635254,0.165527,0.440674,NaN,17.045454,28.613241
F9:83:35:56:D1:CD,2.02E+13,-104,18,0,1.291992,0.137451,0.008789,NaN,17.045454,28.613241
F9:83:35:56:D1:CD,2.02E+13,-104,19,0,1.441162,-0.181396,-0.077637,NaN,17.045454,28.613241
F9:83:35:56:D1:CD,2.02E+13,-104,20,0,1.084229,0.010986,-0.087891,NaN,17.045454,28.613241
F9:83:35:56:D1:CD,2.02E+13,-104,21,0,0.422119,0.164307,0.159668,NaN,17.045454,28.613241
F9:83:35:56:D1:CD,2.02E+13,-104,22,0,0.376465,-0.03418,-0.056152,NaN,17.045454,28.613241
F9:83:35:56:D1:CD,2.02E+13,-104,23,0,1.28125,0.250977,0.224365,NaN,17.045454,28.613241
F9:83:35:56:D1:CD,2.02E+13,-104,24,0,1.224854,0.484375,0.142334,NaN,17.045454,28.613241
F9:83:35:56:D1:CD,2.02E+13,-104,25,0,1.638916,-0.450195,-0.016602,NaN,17.045454,28.613241
F9:83:35:56:D1:CD,2.02E+13,-104,26,0,0.920898,-0.503174,0.071045,NaN,17.045454,28.613241
F9:83:35:56:D1:CD,2.02E+13,-104,27,0,0.76709,0.490479,-0.04834,NaN,17.045454,28.613241
F9:83:35:56:D1:CD,2.02E+13,-104,28,0,0.208984,0.095703,0.040283,NaN,17.045454,28.613241
F9:83:35:56:D1:CD,2.02E+13,-104,29,0,0.817627,-0.393311,0.279785,NaN,17.045454,28.613241
F9:83:35:56:D1:CD,2.02E+13,-104,30,0,1.480713,0.106934,0.29126,NaN,17.045454,28.613241
F9:83:35:56:D1:CD,2.02E+13,-104,31,0,1.207031,0.226807,-0.168213,NaN,17.045454,28.613241
F9:83:35:56:D1:CD,2.02E+13,-104,0,0,1.517578,-0.386963,-0.113281,NaN,17.045454,28.613241
F9:83:35:56:D1:CD,2.02E+13,-104,1,0,1.069336,0.145996,-0.088623,NaN,17.045454,13.936633
F9:83:35:56:D1:CD,2.02E+13,-104,2,0,0.343018,0.13501,0.230469,NaN,17.045454,13.936633
F9:83:35:56:D1:CD,2.02E+13,-104,3,0,0.355713,0.043701,-0.160889,NaN,17.045454,13.936633
F9:83:35:56:D1:CD,2.02E+13,-104,4,0,1.406006,0.287109,0.248291,NaN,17.045454,13.936633
F9:83:35:56:D1:CD,2.02E+13,-104,5,0,1.254395,0.216309,-0.140869,NaN,17.045454,13.936633
F9:83:35:56:D1:CD,2.02E+13,-104,6,0,1.479248,-0.892578,0.121338,NaN,17.045454,13.936633
F9:83:35:56:D1:CD,2.02E+13,-104,7,0,1.09082,0.003906,-0.101562,NaN,17.045454,13.936633
F9:83:35:56:D1:CD,2.02E+13,-104,8,0,0.4104,0.405762,-0.065674,NaN,17.045454,13.936633
F9:83:35:56:D1:CD,2.02E+13,-104,9,0,0.241455,0.022217,0.015137,NaN,17.045454,13.936633
F9:83:35:56:D1:CD,2.02E+13,-104,10,0,1.194336,-0.313477,0.359863,NaN,17.045454,13.936633
F9:83:35:56:D1:CD,2.02E+13,-104,11,0,1.375,0.189697,0.180176,NaN,17.045454,13.936633
F9:83:35:56:D1:CD,2.02E+13,-104,12,0,1.252197,0.23877,-0.310059,NaN,17.045454,13.936633
F9:83:35:56:D1:CD,2.02E+13,-104,13,0,1.458496,-0.523926,-0.053711,NaN,17.045454,13.936633
F9:83:35:56:D1:CD,2.02E+13,-104,14,0,0.833008,0.260498,0.08252,NaN,17.045454,13.936633
F9:83:35:56:D1:CD,2.02E+13,-104,15,0,0.241943,0.034912,0.077393,NaN,17.045454,13.936633
F9:83:35:56:D1:CD,2.02E+13,-104,16,0,0.399414,0.038818,-0.089111,NaN,17.045454,13.936633
F9:83:35:56:D1:CD,2.02E+13,-104,17,0,1.64209,0.429688,0.432129,NaN,17.045454,13.936633
F9:83:35:56:D1:CD,2.02E+13,-104,18,0,1.341553,0.382812,-0.108887,NaN,17.045454,13.936633
F9:83:35:56:D1:CD,2.02E+13,-104,19,0,1.401855,-1.026611,0.169434,NaN,17.045454,13.936633
F9:83:35:56:D1:CD,2.02E+13,-104,20,0,1.070557,0.161377,-0.098633,NaN,17.045454,13.936633
F9:83:35:56:D1:CD,2.02E+13,-104,21,0,0.335938,0.419922,-0.030029,NaN,17.045454,13.936633
F9:83:35:56:D1:CD,2.02E+13,-104,22,0,0.26001,-0.076904,0.088867,NaN,17.045454,13.936633
F9:83:35:56:D1:CD,2.02E+13,-104,23,0,1.247314,-0.194824,0.316406,NaN,17.045454,13.936633
F9:83:35:56:D1:CD,2.02E+13,-104,24,0,1.358398,0.175293,0.24707,NaN,17.045454,13.936633
F9:83:35:56:D1:CD,2.02E+13,-104,25,0,1.439453,0.058105,-0.289551,NaN,17.045454,13.936633
F9:83:35:56:D1:CD,2.02E+13,-104,26,0,1.346191,-0.385986,-0.181885,NaN,17.045454,13.936633
F9:83:35:56:D1:CD,2.02E+13,-104,27,0,0.755859,0.307373,0.139404,NaN,17.045454,13.936633
F9:83:35:56:D1:CD,2.02E+13,-104,28,0,0.268555,0.003174,0.063477,NaN,17.045454,13.936633
F9:83:35:56:D1:CD,2.02E+13,-104,29,0,0.415771,0.032959,-0.147705,NaN,17.045454,13.936633
F9:83:35:56:D1:CD,2.02E+13,-104,30,0,1.672119,0.49292,0.370361,NaN,17.045454,13.936633
F9:83:35:56:D1:CD,2.02E+13,-104,31,0,1.328369,0.294434,-0.19458,NaN,17.045454,13.936633
F9:83:35:56:D1:CD,2.02E+13,-104,0,0,1.45166,-0.945068,0.177979,NaN,17.045454,13.936633
F9:83:35:56:D1:CD,2.02E+13,-104,1,0,0.993408,0.122559,-0.167969,NaN,17.045454,24.244602
F9:83:35:56:D1:CD,2.02E+13,-104,2,0,0.430664,0.412842,0.079102,NaN,17.045454,24.244602
F9:83:35:56:D1:CD,2.02E+13,-104,3,0,0.303955,-0.029785,0.058105,NaN,17.045454,24.244602
F9:83:35:56:D1:CD,2.02E+13,-104,4,0,1.225342,-0.341064,0.310547,NaN,17.045454,24.244602
F9:83:35:56:D1:CD,2.02E+13,-104,5,0,1.445312,0.150146,0.267822,NaN,17.045454,24.244602
F9:83:35:56:D1:CD,2.02E+13,-104,6,0,1.314941,0.189697,-0.278076,NaN,17.045454,24.244602
F9:83:35:56:D1:CD,2.02E+13,-104,7,0,1.156982,-0.549805,-0.143799,NaN,17.045454,24.244602
F9:83:35:56:D1:CD,2.02E+13,-104,8,0,0.907471,0.420166,0.115967,NaN,17.045454,24.244602
F9:83:35:56:D1:CD,2.02E+13,-104,9,0,0.313965,0.072754,0.13916,NaN,17.045454,24.244602
F9:83:35:56:D1:CD,2.02E+13,-104,10,0,0.599609,-0.026123,-0.104736,NaN,17.045454,24.244602
F9:83:35:56:D1:CD,2.02E+13,-104,11,0,1.570801,0.509766,0.392578,NaN,17.045454,24.244602
F9:83:35:56:D1:CD,2.02E+13,-104,12,0,1.348389,0.145508,-0.250488,NaN,17.045454,24.244602
F9:83:35:56:D1:CD,2.02E+13,-104,13,0,1.259033,-0.94458,0.22998,NaN,17.045454,24.244602
F9:83:35:56:D1:CD,2.02E+13,-104,14,0,0.996582,0.40332,-0.161377,NaN,17.045454,24.244602
F9:83:35:56:D1:CD,2.02E+13,-104,15,0,0.296387,0.263428,-0.036133,NaN,17.045454,24.244602
F9:83:35:56:D1:CD,2.02E+13,-104,16,0,0.496338,-0.104736,0.134277,NaN,17.045454,24.244602
F9:83:35:56:D1:CD,2.02E+13,-104,17,0,1.380859,-0.16748,0.265381,NaN,17.045454,24.244602
F9:83:35:56:D1:CD,2.02E+13,-104,18,0,1.337646,0.224609,0.192871,NaN,17.045454,24.244602
F9:83:35:56:D1:CD,2.02E+13,-104,19,0,1.483643,0.042236,-0.155273,NaN,17.045454,24.244602
F9:83:35:56:D1:CD,2.02E+13,-104,20,0,1.057373,-0.34375,-0.131592,NaN,17.045454,24.244602
F9:83:35:56:D1:CD,2.02E+13,-104,21,0,0.619873,0.250732,0.16333,NaN,17.045454,24.244602
F9:83:35:56:D1:CD,2.02E+13,-104,22,0,0.310059,-0.004883,0.027832,NaN,17.045454,24.244602
F9:83:35:56:D1:CD,2.02E+13,-104,23,0,1.071777,0.130859,0.085693,NaN,17.045454,24.244602
F9:83:35:56:D1:CD,2.02E+13,-104,24,0,1.399658,0.311035,0.317871,NaN,17.045454,24.244602
F9:83:35:56:D1:CD,2.02E+13,-104,25,0,1.324951,0.01709,-0.154785,NaN,17.045454,24.244602
F9:83:35:56:D1:CD,2.02E+13,-104,26,0,1.131104,-0.835205,0.230225,NaN,17.045454,24.244602
F9:83:35:56:D1:CD,2.02E+13,-104,27,0,0.966064,0.425781,-0.058594,NaN,17.045454,24.244602
F9:83:35:56:D1:CD,2.02E+13,-104,28,0,0.289795,0.275635,-0.038818,NaN,17.045454,24.244602
F9:83:35:56:D1:CD,2.02E+13,-104,29,0,0.552246,-0.199219,0.19458,NaN,17.045454,24.244602
F9:83:35:56:D1:CD,2.02E+13,-104,30,0,1.405029,0.124023,0.391602,NaN,17.045454,24.244602
F9:83:35:56:D1:CD,2.02E+13,-104,31,0,1.296631,0.191406,0.147217,NaN,17.045454,24.244602
F9:83:35:56:D1:CD,2.02E+13,-104,0,0,1.424561,-0.136963,-0.20166,NaN,17.045454,24.244602
F9:83:35:56:D1:CD,2.02E+13,-104,1,0,1.123047,-0.220703,-0.147949,NaN,17.045454,6.350048
F9:83:35:56:D1:CD,2.02E+13,-104,2,0,0.590332,0.267334,0.158691,NaN,17.045454,6.350048
F9:83:35:56:D1:CD,2.02E+13,-104,3,0,0.417725,0.109375,0.014893,NaN,17.045454,6.350048
F9:83:35:56:D1:CD,2.02E+13,-104,4,0,1.04248,0.174561,0.077637,NaN,17.045454,6.350048
F9:83:35:56:D1:CD,2.02E+13,-104,5,0,1.27002,0.349854,0.266357,NaN,17.045454,6.350048
F9:83:35:56:D1:CD,2.02E+13,-104,6,0,1.47168,0.026855,-0.068604,NaN,17.045454,6.350048
F9:83:35:56:D1:CD,2.02E+13,-104,7,0,1.044922,-0.8479,0.187256,NaN,17.045454,6.350048
F9:83:35:56:D1:CD,2.02E+13,-104,8,0,0.89209,0.414062,-0.025391,NaN,17.045454,6.350048
F9:83:35:56:D1:CD,2.02E+13,-104,9,0,0.336182,0.249756,0.115234,NaN,17.045454,6.350048
F9:83:35:56:D1:CD,2.02E+13,-104,10,0,0.546631,-0.109131,0.186768,NaN,17.045454,6.350048
F9:83:35:56:D1:CD,2.02E+13,-104,11,0,1.487549,0.121094,0.468018,NaN,17.045454,6.350048
F9:83:35:56:D1:CD,2.02E+13,-104,12,0,1.345215,0.10083,0.099365,NaN,17.045454,6.350048
F9:83:35:56:D1:CD,2.02E+13,-104,13,0,1.409912,-0.156006,-0.076172,NaN,17.045454,6.350048
F9:83:35:56:D1:CD,2.02E+13,-104,14,0,1.019775,0.084229,0.00708,NaN,17.045454,6.350048
F9:83:35:56:D1:CD,2.02E+13,-104,15,0,0.402344,0.069336,0.160645,NaN,17.045454,6.350048
F9:83:35:56:D1:CD,2.02E+13,-104,16,0,0.433594,-0.130859,-0.07373,NaN,17.045454,6.350048
F9:83:35:56:D1:CD,2.02E+13,-104,17,0,1.412354,0.180664,0.373291,NaN,17.045454,6.350048
F9:83:35:56:D1:CD,2.02E+13,-104,18,0,1.222656,0.253174,0.023682,NaN,17.045454,6.350048
F9:83:35:56:D1:CD,2.02E+13,-104,19,0,1.428467,-0.685059,0.132568,NaN,17.045454,6.350048
F9:83:35:56:D1:CD,2.02E+13,-104,20,0,1.059814,-0.070068,0.142578,NaN,17.045454,6.350048
F9:83:35:56:D1:CD,2.02E+13,-104,21,0,0.491211,0.351074,-0.018311,NaN,17.045454,6.350048
F9:83:35:56:D1:CD,2.02E+13,-104,22,0,0.262451,-0.062988,0.100342,NaN,17.045454,6.350048
F9:83:35:56:D1:CD,2.02E+13,-104,23,0,1.05957,-0.152832,0.3125,NaN,17.045454,6.350048
F9:83:35:56:D1:CD,2.02E+13,-104,24,0,1.519531,0.2146,0.552979,NaN,17.045454,6.350048
F9:83:35:56:D1:CD,2.02E+13,-104,25,0,1.406738,0.257812,-0.18457,NaN,17.045454,6.350048
F9:83:35:56:D1:CD,2.02E+13,-104,26,0,1.181396,-0.581055,0.041748,NaN,17.045454,6.350048
F9:83:35:56:D1:CD,2.02E+13,-104,27,0,0.64917,0.23999,0.254639,NaN,17.045454,6.350048
F9:83:35:56:D1:CD,2.02E+13,-104,28,0,0.346191,0.065186,0.100098,NaN,17.045454,6.350048
F9:83:35:56:D1:CD,2.02E+13,-104,29,0,0.797852,-0.165039,-0.000977,NaN,17.045454,6.350048
F9:83:35:56:D1:CD,2.02E+13,-104,30,0,1.474365,0.41748,0.483887,NaN,17.045454,6.350048
F9:83:35:56:D1:CD,2.02E+13,-104,31,0,1.379883,0.145264,-0.141357,NaN,17.045454,6.350048
F9:83:35:56:D1:CD,2.02E+13,-104,0,0,1.192627,-0.940186,0.291748,NaN,17.045454,6.350048
F9:83:35:56:D1:CD,2.02E+13,-104,1,0,1.041748,0.256104,0.028809,NaN,17.045454,24.682053
F9:83:35:56:D1:CD,2.02E+13,-104,2,0,0.333008,0.232422,-0.061279,NaN,17.045454,24.682053
F9:83:35:56:D1:CD,2.02E+13,-104,3,0,0.278076,-0.082764,0.17041,NaN,17.045454,24.682053
F9:83:35:56:D1:CD,2.02E+13,-104,4,0,1.378418,-0.145996,0.501465,NaN,17.045454,24.682053
F9:83:35:56:D1:CD,2.02E+13,-104,5,0,1.292725,0.212402,0.31543,NaN,17.045454,24.682053
F9:83:35:56:D1:CD,2.02E+13,-104,6,0,1.551514,-0.241455,-0.216553,NaN,17.045454,24.682053
F9:83:35:56:D1:CD,2.02E+13,-104,7,0,1.198975,-0.096436,0.031738,NaN,17.045454,24.682053
F9:83:35:56:D1:CD,2.02E+13,-104,8,0,0.557129,0.14209,0.187744,NaN,17.045454,24.682053
F9:83:35:56:D1:CD,2.02E+13,-104,9,0,0.319824,0.040039,-0.036621,NaN,17.045454,24.682053
F9:83:35:56:D1:CD,2.02E+13,-104,10,0,0.908203,0.219238,0.143555,NaN,17.045454,24.682053
F9:83:35:56:D1:CD,2.02E+13,-104,11,0,1.450439,0.322021,0.442627,NaN,17.045454,24.682053
F9:83:35:56:D1:CD,2.02E+13,-104,12,0,1.473389,-0.068604,-0.173584,NaN,17.045454,24.682053
F9:83:35:56:D1:CD,2.02E+13,-104,13,0,0.97583,-0.997803,0.251465,NaN,17.045454,24.682053
F9:83:35:56:D1:CD,2.02E+13,-104,14,0,1.065186,0.60376,-0.080078,NaN,17.045454,24.682053
F9:83:35:56:D1:CD,2.02E+13,-104,15,0,0.280518,0.205078,0.024902,NaN,17.045454,24.682053
F9:83:35:56:D1:CD,2.02E+13,-104,16,0,0.458008,-0.162842,0.214111,NaN,17.045454,24.682053
F9:83:35:56:D1:CD,2.02E+13,-104,17,0,1.506836,0.016113,0.334961,NaN,17.045454,24.682053
F9:83:35:56:D1:CD,2.02E+13,-104,18,0,1.216797,0.181641,-0.046875,NaN,17.045454,24.682053
F9:83:35:56:D1:CD,2.02E+13,-104,19,0,1.577637,-0.241211,-0.043213,NaN,17.045454,24.682053
F9:83:35:56:D1:CD,2.02E+13,-104,20,0,1.118896,0.071289,-0.054688,NaN,17.045454,24.682053
F9:83:35:56:D1:CD,2.02E+13,-104,21,0,0.368164,0.091553,0.12915,NaN,17.045454,24.682053
F9:83:35:56:D1:CD,2.02E+13,-104,22,0,0.321777,-0.059814,-0.05542,NaN,17.045454,24.682053
F9:83:35:56:D1:CD,2.02E+13,-104,23,0,1.323242,0.291748,0.205566,NaN,17.045454,24.682053
F9:83:35:56:D1:CD,2.02E+13,-104,24,0,1.328125,0.327148,0.171631,NaN,17.045454,24.682053
F9:83:35:56:D1:CD,2.02E+13,-104,25,0,1.655518,-0.599365,-0.044922,NaN,17.045454,24.682053
F9:83:35:56:D1:CD,2.02E+13,-104,26,0,0.948242,-0.435791,0.056885,NaN,17.045454,24.682053
F9:83:35:56:D1:CD,2.02E+13,-104,27,0,0.695312,0.527344,0.025879,NaN,17.045454,24.682053
F9:83:35:56:D1:CD,2.02E+13,-104,28,0,0.117188,0.055908,-0.008545,NaN,17.045454,24.682053
F9:83:35:56:D1:CD,2.02E+13,-104,29,0,0.822266,-0.352295,0.306396,NaN,17.045454,24.682053
F9:83:35:56:D1:CD,2.02E+13,-104,30,0,1.561279,0.131348,0.300049,NaN,17.045454,24.682053
F9:83:35:56:D1:CD,2.02E+13,-104,31,0,1.29248,0.214355,-0.178223,NaN,17.045454,24.682053
F9:83:35:56:D1:CD,2.02E+13,-104,0,0,1.571533,-0.489014,-0.088623,NaN,17.045454,24.682053
F9:83:35:56:D1:CD,2.02E+13,-104,1,0,0.994385,0.234375,0.025635,NaN,17.045454,18.648821
F9:83:35:56:D1:CD,2.02E+13,-104,2,0,0.227783,0.127441,0.214355,NaN,17.045454,18.648821
F9:83:35:56:D1:CD,2.02E+13,-104,3,0,0.259277,-0.071533,-0.192871,NaN,17.045454,18.648821
F9:83:35:56:D1:CD,2.02E+13,-104,4,0,1.726074,0.324463,0.314697,NaN,17.045454,18.648821
F9:83:35:56:D1:CD,2.02E+13,-104,5,0,1.385498,0.249023,-0.04541,NaN,17.045454,18.648821
F9:83:35:56:D1:CD,2.02E+13,-104,6,0,1.367432,-0.696533,0.032471,NaN,17.045454,18.648821
F9:83:35:56:D1:CD,2.02E+13,-104,7,0,1.108643,-0.143799,0.05542,NaN,17.045454,18.648821
F9:83:35:56:D1:CD,2.02E+13,-104,8,0,0.486816,0.383301,-0.045898,NaN,17.045454,18.648821
F9:83:35:56:D1:CD,2.02E+13,-104,9,0,0.178223,0.075195,0.012451,NaN,17.045454,18.648821
F9:83:35:56:D1:CD,2.02E+13,-104,10,0,0.965576,-0.230469,0.338379,NaN,17.045454,18.648821
F9:83:35:56:D1:CD,2.02E+13,-104,11,0,1.517334,0.155029,0.308105,NaN,17.045454,18.648821
F9:83:35:56:D1:CD,2.02E+13,-104,12,0,1.408203,0.101318,-0.165771,NaN,17.045454,18.648821
F9:83:35:56:D1:CD,2.02E+13,-104,13,0,1.296143,-0.35498,-0.108398,NaN,17.045454,18.648821
F9:83:35:56:D1:CD,2.02E+13,-104,14,0,0.916016,0.177246,0.049561,NaN,17.045454,18.648821
F9:83:35:56:D1:CD,2.02E+13,-104,15,0,0.371094,-0.01416,0.13208,NaN,17.045454,18.648821
F9:83:35:56:D1:CD,2.02E+13,-104,16,0,0.422363,0.058105,-0.065186,NaN,17.045454,18.648821
F9:83:35:56:D1:CD,2.02E+13,-104,17,0,1.498535,0.47998,0.340088,NaN,17.045454,18.648821
F9:83:35:56:D1:CD,2.02E+13,-104,18,0,1.306641,0.271973,-0.149902,NaN,17.045454,18.648821
F9:83:35:56:D1:CD,2.02E+13,-104,19,0,1.618164,-0.89624,0.193848,NaN,17.045454,18.648821
F9:83:35:56:D1:CD,2.02E+13,-104,20,0,1.069092,-0.003662,0.079102,NaN,17.045454,18.648821
F9:83:35:56:D1:CD,2.02E+13,-104,21,0,0.439697,0.46875,-0.099121,NaN,17.045454,18.648821
F9:83:35:56:D1:CD,2.02E+13,-104,22,0,0.134521,0.012695,0.087158,NaN,17.045454,18.648821
F9:83:35:56:D1:CD,2.02E+13,-104,23,0,1.121338,-0.220459,0.45752,NaN,17.045454,18.648821
F9:83:35:56:D1:CD,2.02E+13,-104,24,0,1.356201,0.064697,0.30957,NaN,17.045454,18.648821
F9:83:35:56:D1:CD,2.02E+13,-104,25,0,1.44751,0.194824,-0.219727,NaN,17.045454,18.648821
F9:83:35:56:D1:CD,2.02E+13,-104,26,0,1.454346,-0.454346,0.034668,NaN,17.045454,18.648821
F9:83:35:56:D1:CD,2.02E+13,-104,27,0,0.746338,0.204834,0.187012,NaN,17.045454,18.648821
F9:83:35:56:D1:CD,2.02E+13,-104,28,0,0.240723,-0.041504,0.056641,NaN,17.045454,18.648821
F9:83:35:56:D1:CD,2.02E+13,-104,29,0,0.45874,0.107666,-0.117432,NaN,17.045454,18.648821
F9:83:35:56:D1:CD,2.02E+13,-104,30,0,1.547607,0.55542,0.461426,NaN,17.045454,18.648821
F9:83:35:56:D1:CD,2.02E+13,-104,31,0,1.354492,0.256592,-0.145264,NaN,17.045454,18.648821
F9:83:35:56:D1:CD,2.02E+13,-104,0,0,1.502197,-1.053467,0.383301,NaN,17.045454,18.648821
F9:83:35:56:D1:CD,2.02E+13,-104,1,0,1.146729,0.421875,-0.003906,NaN,17.045454,31.323606
F9:83:35:56:D1:CD,2.02E+13,-104,2,0,0.209961,0.344971,0.038574,NaN,17.045454,31.323606
F9:83:35:56:D1:CD,2.02E+13,-104,3,0,0.207764,-0.064697,0.098145,NaN,17.045454,31.323606
F9:83:35:56:D1:CD,2.02E+13,-104,4,0,1.318359,-0.149658,0.431641,NaN,17.045454,31.323606
F9:83:35:56:D1:CD,2.02E+13,-104,5,0,1.340576,0.088623,0.380371,NaN,17.045454,31.323606
F9:83:35:56:D1:CD,2.02E+13,-104,6,0,1.453369,0.258789,-0.189453,NaN,17.045454,31.323606
F9:83:35:56:D1:CD,2.02E+13,-104,7,0,1.381836,-0.587646,-0.066406,NaN,17.045454,31.323606
F9:83:35:56:D1:CD,2.02E+13,-104,8,0,0.765625,0.303955,0.204834,NaN,17.045454,31.323606
F9:83:35:56:D1:CD,2.02E+13,-104,9,0,0.206299,0.040039,0.087158,NaN,17.045454,31.323606
F9:83:35:56:D1:CD,2.02E+13,-104,10,0,0.306152,-0.107178,-0.175293,NaN,17.045454,31.323606
F9:83:35:56:D1:CD,2.02E+13,-104,11,0,1.995117,0.710205,0.423096,NaN,17.045454,31.323606
F9:83:35:56:D1:CD,2.02E+13,-104,12,0,1.393799,0.188477,-0.261963,NaN,17.045454,31.323606
F9:83:35:56:D1:CD,2.02E+13,-104,13,0,1.259521,-1.000977,0.300537,NaN,17.045454,31.323606
F9:83:35:56:D1:CD,2.02E+13,-104,14,0,1.090332,0.258545,-0.016113,NaN,17.045454,31.323606
F9:83:35:56:D1:CD,2.02E+13,-104,15,0,0.352539,0.302246,-0.041748,NaN,17.045454,31.323606
F9:83:35:56:D1:CD,2.02E+13,-104,16,0,0.275391,-0.040039,0.096924,NaN,17.045454,31.323606
F9:83:35:56:D1:CD,2.02E+13,-104,17,0,1.170166,-0.124756,0.419678,NaN,17.045454,31.323606
F9:83:35:56:D1:CD,2.02E+13,-104,18,0,1.345215,0.108887,0.287598,NaN,17.045454,31.323606
F9:83:35:56:D1:CD,2.02E+13,-104,19,0,1.605469,0.124512,-0.188232,NaN,17.045454,31.323606
F9:83:35:56:D1:CD,2.02E+13,-104,20,0,1.312988,-0.422852,-0.05835,NaN,17.045454,31.323606
F9:83:35:56:D1:CD,2.02E+13,-104,21,0,0.650635,0.169678,0.188965,NaN,17.045454,31.323606
F9:83:35:56:D1:CD,2.02E+13,-104,22,0,0.230713,-0.076416,0.060303,NaN,17.045454,31.323606
F9:83:35:56:D1:CD,2.02E+13,-104,23,0,0.436279,0.065674,-0.111572,NaN,17.045454,31.323606
F9:83:35:56:D1:CD,2.02E+13,-104,24,0,1.818848,0.665039,0.552246,NaN,17.045454,31.323606
F9:83:35:56:D1:CD,2.02E+13,-104,25,0,1.359619,0.21875,-0.178223,NaN,17.045454,31.323606
F9:83:35:56:D1:CD,2.02E+13,-104,26,0,1.369141,-0.971191,0.383057,NaN,17.045454,31.323606
F9:83:35:56:D1:CD,2.02E+13,-104,27,0,1.024414,0.263916,-0.000977,NaN,17.045454,31.323606
F9:83:35:56:D1:CD,2.02E+13,-104,28,0,0.345215,0.342529,-0.055664,NaN,17.045454,31.323606
F9:83:35:56:D1:CD,2.02E+13,-104,29,0,0.234863,-0.077148,0.136963,NaN,17.045454,31.323606
F9:83:35:56:D1:CD,2.02E+13,-104,30,0,1.283691,0.011475,0.507812,NaN,17.045454,31.323606
F9:83:35:56:D1:CD,2.02E+13,-104,31,0,1.265869,0.03833,0.21582,NaN,17.045454,31.323606
F9:83:35:56:D1:CD,2.02E+13,-104,0,0,1.539551,0.224854,-0.281494,NaN,17.045454,31.323606
F9:83:35:56:D1:CD,2.02E+13,-104,1,0,1.398682,-0.452637,0.048584,NaN,17.045454,15.333476
F9:83:35:56:D1:CD,2.02E+13,-104,2,0,0.574707,0.225342,0.156738,NaN,17.045454,15.333476
F9:83:35:56:D1:CD,2.02E+13,-104,3,0,0.171631,-0.027588,0.043213,NaN,17.045454,15.333476
F9:83:35:56:D1:CD,2.02E+13,-104,4,0,0.487305,0.051758,-0.119141,NaN,17.045454,15.333476
F9:83:35:56:D1:CD,2.02E+13,-104,5,0,1.829102,0.590332,0.504883,NaN,17.045454,15.333476
F9:83:35:56:D1:CD,2.02E+13,-104,6,0,1.439697,0.246094,-0.162109,NaN,17.045454,15.333476
F9:83:35:56:D1:CD,2.02E+13,-104,7,0,1.306641,-1.070312,0.340332,NaN,17.045454,15.333476
F9:83:35:56:D1:CD,2.02E+13,-104,8,0,1.011475,0.401123,-0.055908,NaN,17.045454,15.333476
F9:83:35:56:D1:CD,2.02E+13,-104,9,0,0.241943,0.254395,0.02002,NaN,17.045454,15.333476
F9:83:35:56:D1:CD,2.02E+13,-104,10,0,0.281006,-0.097656,0.145752,NaN,17.045454,15.333476
F9:83:35:56:D1:CD,2.02E+13,-104,11,0,1.373535,-0.11377,0.428223,NaN,17.045454,15.333476
F9:83:35:56:D1:CD,2.02E+13,-104,12,0,1.320801,0.182373,0.297119,NaN,17.045454,15.333476
F9:83:35:56:D1:CD,2.02E+13,-104,13,0,1.568848,0.130859,-0.157471,NaN,17.045454,15.333476
F9:83:35:56:D1:CD,2.02E+13,-104,14,0,1.211426,-0.436035,-0.036865,NaN,17.045454,15.333476
F9:83:35:56:D1:CD,2.02E+13,-104,15,0,0.645752,0.315186,0.196045,NaN,17.045454,15.333476
